q,p,v,l,timeOnRoad
0.6,0.5,9,80,22.262227627124016
0.6,0.5,12,80,22.23758494760251
0.6,0.6,3,80,44.267998576869694
0.6,0.6,6,80,28.247919738247866
0.6,0.6,9,80,27.329725020568226
0.6,0.6,12,80,27.30256854289272
0.6,0.7,3,80,49.36555980102326
0.6,0.7,6,80,36.173379925631785
0.6,0.7,9,80,35.669034351245564
0.6,0.7,12,80,35.703711039620835
0.6,0.7999999999999999,3,80,58.49037069377566
0.6,0.7999999999999999,6,80,51.8617005900903
0.6,0.7999999999999999,9,80,51.32329073372999
0.6,0.7999999999999999,12,80,51.28473066107273
0.6,0.8999999999999999,3,80,90.02216849518089
0.6,0.8999999999999999,6,80,89.85184456660532
0.6,0.8999999999999999,9,80,89.89187003889046
0.6,0.8999999999999999,12,80,89.3992084498837
0.7,0.0,3,80,28.69981681452565
0.7,0.0,6,80,16.699530282665318
0.7,0.0,9,80,13.699909519177131
0.7,0.0,12,80,13.699236445214938
0.7,0.1,3,80,29.964096718720075
0.7,0.1,6,80,17.48977768899144
0.7,0.1,9,80,14.60903206973799
0.7,0.1,12,80,14.233894691967096
0.7,0.2,3,80,31.67069273466984
0.7,0.2,6,80,18.403732727520048
0.7,0.2,9,80,15.713487511407731
0.7,0.2,12,80,15.369857560951658
0.7,0.30000000000000004,3,80,34.07006558620702
0.7,0.30000000000000004,6,80,19.595805121634797
0.7,0.30000000000000004,9,80,17.228094212716638
0.7,0.30000000000000004,12,80,17.028028540212606
0.7,0.4,3,80,37.560852387585804
0.7,0.4,6,80,21.41271779308024
0.7,0.4,9,80,19.49119400373225
0.7,0.4,12,80,19.390718143126918
0.7,0.5,3,80,41.52619356671811
0.7,0.5,6,80,24.334449185602335
0.7,0.5,9,80,22.92691563005944
0.7,0.5,12,80,22.892281600744226
0.7,0.6,3,80,45.612898869186935
0.7,0.6,6,80,29.101377554108087
0.7,0.6,9,80,28.228790802675576
0.7,0.6,12,80,28.218658155307036
0.7,0.7,3,80,50.576872577562504
0.7,0.7,6,80,37.254751672262415
0.7,0.7,9,80,36.865431496847535
0.7,0.7,12,80,36.77878272479577
0.7,0.7999999999999999,3,80,59.76155533827625
0.7,0.7999999999999999,6,80,52.89573545862753
0.7,0.7999999999999999,9,80,52.73633212688621
0.7,0.7999999999999999,12,80,52.572276760084506
0.7,0.8999999999999999,3,80,92.19602342294552
0.7,0.8999999999999999,6,80,90.60282351460052
0.7,0.8999999999999999,9,80,90.79440109414315
0.7,0.8999999999999999,12,80,90.39181790258033
0.7999999999999999,0.0,3,80,28.80009142915327
0.7999999999999999,0.0,6,80,16.799990873022193
0.7999999999999999,0.0,9,80,13.799866907446832
0.7999999999999999,0.0,12,80,13.799925591673789
0.7999999999999999,0.1,3,80,30.080528713888583
0.7999999999999999,0.1,6,80,17.594299650049948
0.7999999999999999,0.1,9,80,14.716332186854276
0.7999999999999999,0.1,12,80,14.340304363548563
0.7999999999999999,0.2,3,80,31.87138893640033
0.7999999999999999,0.2,6,80,18.52719081808093
0.7999999999999999,0.2,9,80,15.845151889412065
0.7999999999999999,0.2,12,80,15.5077565024137
0.7999999999999999,0.30000000000000004,3,80,34.606840094673956
0.7999999999999999,0.30000000000000004,6,80,19.766295724325463
0.7999999999999999,0.30000000000000004,9,80,17.429851798943208
0.7999999999999999,0.30000000000000004,12,80,17.237538400916034
0.7999999999999999,0.4,3,80,38.55524040531061
0.7999999999999999,0.4,6,80,21.688068597011085
0.7999999999999999,0.4,9,80,19.807328204856613
0.7999999999999999,0.4,12,80,19.710577750488493
0.7999999999999999,0.5,3,80,42.58068455830538
0.7999999999999999,0.5,6,80,24.761620660415648
0.7999999999999999,0.5,9,80,23.389741923424094
0.7999999999999999,0.5,12,80,23.382762813410764
0.7999999999999999,0.6,3,80,46.59007781719212
0.7999999999999999,0.6,6,80,29.709871877166957
0.7999999999999999,0.6,9,80,28.846933401053096
0.7999999999999999,0.6,12,80,28.80201968213798
0.7999999999999999,0.7,3,80,51.26920825260226
0.7999999999999999,0.7,6,80,37.85815469229648
0.7999999999999999,0.7,9,80,37.40323176924576
0.7999999999999999,0.7,12,80,37.38854733801146
0.7999999999999999,0.7999999999999999,3,80,60.31649906979354
0.7999999999999999,0.7999999999999999,6,80,53.32102159516799
0.7999999999999999,0.7999999999999999,9,80,53.34276676713604
0.7999999999999999,0.7999999999999999,12,80,53.48969286739999
0.7999999999999999,0.8999999999999999,3,80,92.14183551625783
0.7999999999999999,0.8999999999999999,6,80,91.44637181332003
0.7999999999999999,0.8999999999999999,9,80,91.88431798924309
0.7999999999999999,0.8999999999999999,12,80,91.81269422905228
0.8999999999999999,0.0,3,80,28.900065905871585
0.8999999999999999,0.0,6,80,16.89983800515821
0.8999999999999999,0.0,9,80,13.899950990687655
0.8999999999999999,0.0,12,80,13.899905320638739
0.8999999999999999,0.1,3,80,30.19046803863571
0.8999999999999999,0.1,6,80,17.69769224742306
0.8999999999999999,0.1,9,80,14.821672930562327
0.8999999999999999,0.1,12,80,14.444916917892371
0.8999999999999999,0.2,3,80,32.04131658605346
0.8999999999999999,0.2,6,80,18.64026279676095
0.8999999999999999,0.2,9,80,15.964684245934786
0.8999999999999999,0.2,12,80,15.631814724964281
0.8999999999999999,0.30000000000000004,3,80,35.03894524190169
0.8999999999999999,0.30000000000000004,6,80,19.913051820667704
0.8999999999999999,0.30000000000000004,9,80,17.586133830421428
0.8999999999999999,0.30000000000000004,12,80,17.39251626258978
0.8999999999999999,0.4,3,80,39.226444636171216
0.8999999999999999,0.4,6,80,21.883165245744827
0.8999999999999999,0.4,9,80,20.0444101112433
0.8999999999999999,0.4,12,80,19.952310794879935
0.8999999999999999,0.5,3,80,43.23852765383884
0.8999999999999999,0.5,6,80,25.063125774085876
0.8999999999999999,0.5,9,80,23.709326199833704
0.8999999999999999,0.5,12,80,23.698402670882473
0.8999999999999999,0.6,3,80,46.969621017810574
0.8999999999999999,0.6,6,80,30.03000970419782
0.8999999999999999,0.6,9,80,29.25553549498365
0.8999999999999999,0.6,12,80,29.12617277590069
0.8999999999999999,0.7,3,80,51.67360600538711
